#logMs GSMF_smooth GSMF Integral_GSMF GSMF_original logMhalo logvmax SHAM_logMhalo SHAM_logvmax
        10.2656        -2.80847        -2.79911         -2.8094        -2.80847         11.7923         2.23317         11.7841         2.23069           54
        10.2891         -2.8141        -2.80644         -2.8181         -2.8141         11.8132         2.23952         11.8043          2.2368           55
        10.3125        -2.82141        -2.81476        -2.82737        -2.82141         11.8349         2.24606         11.8251          2.2431           56
        10.3359        -2.83075        -2.82417        -2.83728        -2.83075         11.8573          2.2528         11.8466         2.24958           57
        10.3594         -2.8419        -2.83477        -2.84788         -2.8419         11.8804         2.25973         11.8687         2.25624           58
        10.3828        -2.85458        -2.84659         -2.8592        -2.85458          11.904         2.26685         11.8914         2.26304           59
        10.4062        -2.86854        -2.85965        -2.87129        -2.86854         11.9285         2.27415         11.9145         2.26999           60
        10.4297        -2.88351         -2.8739        -2.88416        -2.88351         11.9535         2.28164         11.9383         2.27708           61
        10.4531        -2.89917        -2.88926        -2.89784        -2.89917         11.9793          2.2893         11.9625         2.28431           62
        10.4766        -2.91524        -2.90565        -2.91234        -2.91524         12.0057         2.29715         11.9872         2.29168           63
           10.5        -2.93139        -2.92296        -2.92768        -2.93139         12.0327         2.30517         12.0125         2.29919           64
        10.5234        -2.94744        -2.94109        -2.94386        -2.94744         12.0604         2.31337         12.0384         2.30688           65
        10.5469        -2.96372        -2.95994        -2.96088        -2.96372         12.0888         2.32176          12.065         2.31474           66
        10.5703        -2.98066        -2.97945        -2.97876        -2.98066          12.118         2.33034         12.0923         2.32279           67
        10.5938         -2.9987        -2.99959        -2.99749         -2.9987         12.1478         2.33912         12.1204         2.33104           68
        10.6172        -3.01821        -3.02037        -3.01708        -3.01821         12.1785         2.34811         12.1491         2.33948           69
        10.6406        -3.03909        -3.04182        -3.03756        -3.03909           12.21         2.35732         12.1785         2.34811           70
        10.6641        -3.06094        -3.06401        -3.05894        -3.06094         12.2424         2.36677         12.2086         2.35691           71
        10.6875        -3.08339        -3.08706        -3.08125        -3.08339         12.2758         2.37646         12.2394          2.3659           72
        10.7109        -3.10605        -3.11109        -3.10451        -3.10605           12.31         2.38642          12.271         2.37509           73
        10.7344        -3.12896        -3.13626        -3.12875        -3.12896         12.3454         2.39664         12.3034         2.38451           74
        10.7578        -3.15261         -3.1627        -3.15403        -3.15261         12.3818         2.40715         12.3367         2.39416           75
        10.7812        -3.17748        -3.19057        -3.18038        -3.17748         12.4193         2.41794         12.3711         2.40406           76
