#logMs GSMF_smooth GSMF Integral_GSMF GSMF_original logMhalo logvmax SHAM_logMhalo SHAM_logvmax
        10.2656        -2.50863        -2.50063        -2.51064        -2.50863          11.931         2.19653         11.9286         2.19579           54
        10.2891        -2.50758        -2.50184        -2.51292        -2.50758         11.9488         2.20187          11.946         2.20102           55
        10.3125        -2.50814        -2.50371        -2.51566        -2.50814         11.9672         2.20738          11.964         2.20644           56
        10.3359        -2.51066         -2.5063        -2.51892        -2.51066         11.9861         2.21308         11.9827         2.21204           57
        10.3594         -2.5149        -2.50968        -2.52273         -2.5149         12.0058         2.21896         12.0019         2.21782           58
        10.3828        -2.52059        -2.51387        -2.52712        -2.52059          12.026         2.22503         12.0217         2.22376           59
        10.4062        -2.52746         -2.5189         -2.5321        -2.52746         12.0468          2.2313          12.042         2.22986           60
        10.4297        -2.53523        -2.52476        -2.53771        -2.53523         12.0683         2.23775         12.0628         2.23611           61
        10.4531         -2.5436        -2.53143        -2.54396         -2.5436         12.0905          2.2444         12.0842         2.24251           62
        10.4766        -2.55223         -2.5389        -2.55087        -2.55223         12.1133         2.25125         12.1061         2.24907           63
           10.5        -2.56083        -2.54713        -2.55843        -2.56083         12.1368         2.25829         12.1285         2.25579           64
        10.5234        -2.56919        -2.55607        -2.56668        -2.56919          12.161         2.26554         12.1515          2.2627           65
        10.5469        -2.57762        -2.56571         -2.5756        -2.57762         12.1859           2.273         12.1752         2.26979           66
        10.5703        -2.58655        -2.57601        -2.58522        -2.58655         12.2115         2.28068         12.1996          2.2771           67
        10.5938        -2.59639        -2.58695        -2.59553        -2.59639         12.2378         2.28857         12.2247         2.28462           68
        10.6172        -2.60753        -2.59855        -2.60654        -2.60753          12.265         2.29669         12.2505         2.29235           69
        10.6406        -2.61983         -2.6108        -2.61827        -2.61983         12.2929         2.30504          12.277         2.30028           70
        10.6641        -2.63289        -2.62373        -2.63073        -2.63289         12.3216         2.31363         12.3042         2.30841           71
        10.6875        -2.64631        -2.63737        -2.64392        -2.64631          12.351         2.32247          12.332         2.31676           72
        10.7109         -2.6597        -2.65178        -2.65786         -2.6597         12.3815         2.33157         12.3606         2.32533           73
        10.7344        -2.67308          -2.667        -2.67257        -2.67308         12.4128         2.34094         12.3901         2.33414           74
        10.7578         -2.6869        -2.68309        -2.68807         -2.6869          12.445         2.35058         12.4204         2.34322           75
        10.7812        -2.70165        -2.70009        -2.70437        -2.70165         12.4781          2.3605         12.4516         2.35258           76
        10.8047        -2.71782        -2.71808         -2.7215        -2.71782         12.5122         2.37071         12.4838         2.36222           77
        10.8281        -2.73567        -2.73709        -2.73947        -2.73567         12.5473         2.38121         12.5169         2.37213           78
        10.8516          -2.755        -2.75715        -2.75832          -2.755         12.5834         2.39202         12.5509          2.3823           79
         10.875        -2.77554         -2.7783        -2.77807        -2.77554         12.6205         2.40313         12.5857         2.39272           80
        10.8984        -2.79703        -2.80056        -2.79874        -2.79703         12.6586         2.41455         12.6214         2.40341           81
        10.9219        -2.81926        -2.82392        -2.82035        -2.81926         12.6978         2.42629         12.6579         2.41435           82
        10.9453        -2.84234        -2.84839        -2.84295        -2.84234         12.7381         2.43837         12.6953         2.42556           83
        10.9688         -2.8665        -2.87397        -2.86654         -2.8665         12.7794         2.45077         12.7337         2.43706           84
        10.9922        -2.89194        -2.90064        -2.89118        -2.89194         12.8219         2.46353         12.7729         2.44883           85
        11.0156        -2.91884        -2.92842        -2.91689        -2.91884         12.8656         2.47665         12.8131         2.46087           86
        11.0391        -2.94707        -2.95733        -2.94371        -2.94707         12.9106         2.49015         12.8541         2.47318           87
        11.0625        -2.97623         -2.9874        -2.97169        -2.97623         12.9568         2.50404         12.8959         2.48575           88
        11.0859        -3.00594        -3.01873        -3.00088        -3.00594         13.0043         2.51835         12.9387          2.4986           89
        11.1094        -3.03585         -3.0514        -3.03133        -3.03585         13.0533          2.5331         12.9824         2.51176           90
        11.1328        -3.06584        -3.08557        -3.06311        -3.06584         13.1037         2.54831         13.0273         2.52526           91
        11.1562        -3.09619        -3.12143        -3.09629        -3.09619         13.1556         2.56399         13.0734         2.53916           92
        11.1797        -3.12718        -3.15918        -3.13092        -3.12718         13.2092         2.58018         13.1209         2.55349           93
        11.2031        -3.15911        -3.19908         -3.1671        -3.15911         13.2643         2.59689         13.1699         2.56831           94
        11.2266         -3.1924        -3.24139        -3.20491         -3.1924          13.321         2.61412         13.2206         2.58366           95
          11.25        -3.22782        -3.28639        -3.24443        -3.22782         13.3795         2.63189         13.2731         2.59957           96
        11.2734        -3.26618        -3.33437        -3.28575        -3.26618         13.4395         2.65019         13.3274         2.61606           97
        11.2969        -3.30831        -3.38558        -3.32897        -3.30831          13.501         2.66902         13.3835         2.63311           98
        11.3203         -3.3549        -3.44028        -3.37417         -3.3549          13.564         2.68834          13.441         2.65066           99
        11.3438        -3.40577        -3.49869        -3.42145        -3.40577         13.6284         2.70814         13.4997         2.66863          100
        11.3672        -3.46043        -3.56098        -3.47088        -3.46043         13.6939         2.72836         13.5595         2.68695          101
        11.3906        -3.51841        -3.62729        -3.52257        -3.51841         13.7604         2.74896           13.62         2.70555          102
        11.4141        -3.57923        -3.69771        -3.57658        -3.57923         13.8277         2.76989         13.6811         2.72441          103
        11.4375        -3.64285        -3.77226        -3.63299        -3.64285         13.8956         2.79108         13.7427         2.74347          104
        11.4609        -3.70954        -3.85096        -3.69187        -3.70954         13.9636         2.81246         13.8046         2.76269          105
        11.4844        -3.77958        -3.93375        -3.75329        -3.77958          14.032         2.83397         13.8666         2.78202          106
        11.5078        -3.85325        -4.02055         -3.8173        -3.85325         14.1001         2.85554         13.9284         2.80138          107
        11.5312        -3.93035        -4.11127        -3.88394        -3.93035         14.1679         2.87711         13.9898         2.82068          108
        11.5547        -4.00999        -4.20579        -3.95327        -4.00999         14.2352         2.89863         14.0505         2.83985          109
        11.5781        -4.09121          -4.304        -4.02531        -4.09121         14.3019         2.92006         14.1105         2.85885          110
        11.6016        -4.17307        -4.40581         -4.1001        -4.17307         14.3678         2.94135         14.1697         2.87771          111
         11.625        -4.25508        -4.51116        -4.17766        -4.25508         14.4329         2.96248         14.2285         2.89649          112
        11.6484        -4.33838        -4.62003        -4.25802        -4.33838         14.4971         2.98344         14.2869         2.91526          113
        11.6719        -4.42443        -4.73249        -4.34119        -4.42443         14.5605         3.00423         14.3451         2.93403          114
        11.6953        -4.51468        -4.84867        -4.42719        -4.51468         14.6231         3.02486         14.4031         2.95279          115
        11.7188        -4.61024         -4.9688        -4.51604        -4.61024          14.685         3.04534         14.4604         2.97144          116
        11.7422        -4.70969        -5.09324        -4.60775        -4.70969         14.7463         3.06572         14.5169         2.98989          117
        11.7656        -4.81046        -5.22244        -4.70234        -4.81046         14.8069         3.08602         14.5724         3.00813          118
        11.7891        -4.90999        -5.35696        -4.79985        -4.90999         14.8673         3.10631         14.6274         3.02628          119
        11.8125        -5.00596         -5.4975        -4.90029        -5.00596         14.9275         3.12663         14.6828         3.04461          120
        11.8359        -5.10119        -5.64486        -5.00372        -5.10119         14.9878         3.14709         14.7397         3.06355          121
        11.8594        -5.20316        -5.79991        -5.11019        -5.20316         15.0486         3.16781         14.7992         3.08341          122
        11.8828        -5.31956        -5.96363        -5.21976        -5.31956         15.1105           3.189         14.8615         3.10436          123
        11.9062         -5.4579        -6.13704        -5.33251         -5.4579         15.1744         3.21098         14.9262         3.12617          124
        11.9297         -5.6092        -6.32125        -5.44853         -5.6092          15.243          3.2347         14.9926         3.14872          125
        11.9531        -5.73394        -6.51734        -5.56794        -5.73394         15.3186         3.26097         15.0632         3.17279          126
        11.9766        -5.78924        -6.72647        -5.69087        -5.78924         15.4352         3.30177         15.1678          3.2087          127
